time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-08-30 13:40:45.055 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745211704,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,5,5,3,5, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,120401016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:41:45.069 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745076536,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,121780144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:42:45.075 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196744818488,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,122406968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:43:45.087 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196744470328,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,123037488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:44:45.098 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196743266104,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,123667648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:45:45.110 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196743266104,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,124303592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:46:45.128 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196746796856,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,6,6,3,6, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,125650112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:47:45.131 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196746563384,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,126682976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:48:45.149 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745658168,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,129134328, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:49:45.160 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745453368,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,130083624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:50:45.170 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745211704,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,132084736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:51:45.173 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196744970040,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,133241208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:52:45.185 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196744798008,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,133879568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:53:45.205 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196746456888,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,134509760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:54:45.208 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196746260280,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,135145504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-30 13:56:54.583 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,5, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196746170168,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,3,3,3,3, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,135766840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , 
2022-08-30 14:38:55.914 UTC, , , , , , , , , ,125,3300509,153984,672, ,34, ,2, , , , , , , , , ,34,7, , , ,25,13,21, , , , , , , , , , , ,1, , , ,3300509,395658,28, ,395357, , , , ,396226,196745998136,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,396226,1661866484869,,, , , , , , , , , ,3145728,396196,231,231,231,231, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,138214720,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , 
2022-08-31 05:00:10.224 UTC, , , , , , , , , ,125,3172285,26432, , ,5,3,40,5,0.13,2, , , , , ,1,5,5, ,5,2,3,3,6, ,89,42, , , , , , , , ,1, , , ,3172285,399099,29,396297,396297,1,2,2,6,399154,198594010936,22,22,22,22, , , , , ,49,3953, , , , , , , , , , , , , , , , , , , , , , , , , ,399154,1661922009684,,, , , , , , , , , ,3145728,399099,3,3,3,3, , ,56,1,1,4,1, ,3,2, ,56, ,2048,1, , , , , ,906430,165,2928,1, , , , ,3,219,12,275,257473736,1, , , , , , ,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-31 05:00:10.442 UTC, , , , , , , , , ,125,3172285,26432, , ,5, ,10, , , , , , , , ,1,5,5, , , ,3,2,6, ,4,2, , , , , , , , ,1, , , ,3172285,399099,29,396297,396297, , , , ,399154,198594010936,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,399154,1661922009684,,, , , , , , , , , ,3145728,399099, , , , , , ,2, , ,1, , ,3, , ,2,1, , , , , , , ,2176,3, , , , , , , , , , ,274339672,1, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
